id,neighbourhood_cleansed,city,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_wash,has_washer,has_garden,has_balcony,LSOA11CD,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,minutes_to_town,minutes_to_rail,minutes_to_airport,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
45612874,City Centre,Manchester,53.47506,-2.2399,Entire apartment,2,1.0,1.0,40.0,1,365,89,0,0,0,1,0,1,0,0,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
25853118,Trafford District,Manchester,53.42335,-2.31603,Entire apartment,2,1.0,1.0,75.0,2,60,0,23,1,1,1,1,0,1,1,0,0,E01006160,21.185,250000.0,5,34,49,1,0,0,0
38118096,Harpurhey,Manchester,53.50985,-2.21676,Private room in apartment,2,1.0,1.0,17.0,1,1125,365,1,0,1,1,1,1,1,1,0,1,E01005203,75.035,104000.0,24,26,60,0,0,1,0
38898158,Miles Platting and Newton Heath,Manchester,53.49193,-2.21475,Private room in house,2,2.0,1.0,35.0,1,1125,299,14,1,1,1,1,1,1,1,1,1,E01005129,60.047,219950.0,22,25,53,0,0,1,0
38846668,Ardwick,Manchester,53.4675,-2.19758,Private room in townhouse,2,1.0,1.0,34.0,2,22,328,12,1,1,1,1,1,1,1,1,0,E01005067,70.425,218995.0,19,20,46,0,0,1,0
38150253,Salford District,Manchester,53.4747,-2.29128,Entire condominium,2,1.0,1.0,40.0,2,365,119,31,1,1,1,0,1,0,0,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
45664242,City Centre,Manchester,53.47368,-2.23991,Entire apartment,2,1.0,1.0,72.0,1,365,155,0,0,1,1,0,1,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
38214742,Ancoats and Clayton,Manchester,53.48285,-2.18003,Private room in house,2,1.0,1.0,65.0,1,90,365,0,1,1,1,1,1,1,1,0,0,E01005092,63.131,95000.0,18,25,52,0,0,1,0
38596067,Tameside District,Manchester,53.47886999999999,-2.09554,Private room in condominium,2,1.0,1.0,20.0,1,1125,298,5,0,1,1,1,1,1,1,0,0,E01006016,61.615,101000.0,15,40,70,0,0,1,0
45778354,Stockport District,Manchester,53.39374,-2.144,Private room in guest suite,2,1.0,2.0,40.0,2,5,72,0,0,1,0,1,1,0,0,0,0,E01005825,17.944000000000003,263500.0,16,26,45,0,0,1,0
38594170,City Centre,Manchester,53.47367,-2.25772,Entire apartment,2,1.0,2.0,130.0,30,1125,89,0,0,1,1,1,0,1,1,0,0,E01033682,15.901,206250.0,16,22,40,1,0,0,0
45882682,Bolton District,Manchester,53.563469999999995,-2.41217,Private room in house,2,1.0,1.0,32.0,1,1125,365,0,0,1,1,0,1,0,0,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
25120457,Salford District,Manchester,53.48941,-2.35825,Private room in townhouse,2,3.0,1.0,17.0,28,1125,87,1,0,1,1,1,1,1,1,0,0,E01005637,26.209,196833.0,15,40,85,0,0,1,0
38536535,Trafford District,Manchester,53.42409,-2.31324,Room in aparthotel,2,1.0,1.0,79.0,4,365,287,12,1,1,1,1,1,1,1,0,0,E01006161,9.123,260000.0,10,38,53,1,0,0,0
25090023,Longsight,Manchester,53.45418000000001,-2.19936,Entire apartment,2,1.0,1.0,39.0,7,1125,362,9,0,1,1,1,1,1,1,1,0,E01005234,46.20399999999999,150000.0,6,21,51,1,0,0,0
38515667,Miles Platting and Newton Heath,Manchester,53.49876999999999,-2.17826,Private room in house,2,1.0,1.0,27.0,1,1125,365,4,0,1,1,1,1,1,1,1,0,E01005259,72.60300000000001,84500.0,21,33,62,0,0,1,0
45948331,City Centre,Manchester,53.47996,-2.2484,Entire apartment,2,1.0,1.0,350.0,1,1125,365,0,0,1,1,0,1,1,1,0,0,E01033658,23.061999999999998,242500.0,10,14,42,1,0,0,0
25010875,Hulme,Manchester,53.46901999999999,-2.24336,Private room in townhouse,2,1.0,1.0,26.0,1,1125,350,173,0,1,1,1,1,1,1,0,0,E01005212,28.495,168000.0,18,19,41,0,0,1,0
45949443,Ardwick,Manchester,53.471619999999994,-2.23159,Entire apartment,2,1.0,1.0,46.0,7,1125,364,0,0,1,1,1,0,1,1,0,0,E01005066,37.187,279995.0,18,16,39,1,0,0,0
45966757,Bolton District,Manchester,53.5794,-2.42662,Entire apartment,2,1.0,1.0,35.0,4,365,353,0,0,1,1,0,1,1,1,0,0,E01004817,37.614000000000004,75000.0,15,33,59,1,0,0,0
38459239,Gorton South,Manchester,53.45383,-2.17979,Private room in house,2,1.0,1.0,25.0,1,30,112,0,1,1,1,1,0,0,0,0,0,E01005195,59.023,189950.0,17,23,50,0,0,1,0
24961178,Ancoats and Clayton,Manchester,53.48678,-2.1778299999999997,Private room in house,2,2.0,1.0,27.0,4,20,87,11,0,1,1,1,1,1,1,1,0,E01005093,61.183,125000.0,19,30,56,0,0,1,0
24929554,Ardwick,Manchester,53.45949,-2.21728,Entire apartment,2,1.0,1.0,55.0,6,89,112,5,1,1,1,1,1,1,1,1,0,E01005231,23.273000000000003,158000.0,13,25,53,1,0,0,0
38376929,Cheetham,Manchester,53.50029,-2.24294,Private room in house,2,2.0,1.0,98.0,5,1125,364,0,0,1,0,0,1,0,0,0,0,E01005147,49.26,99750.0,14,22,59,0,0,1,0
45986127,City Centre,Manchester,53.47512,-2.238,Entire apartment,2,1.0,1.0,44.0,1,365,349,0,0,0,1,0,1,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
45986417,Old Moat,Manchester,53.43056,-2.23426,Entire apartment,2,1.0,1.0,47.0,1,365,0,0,0,1,1,1,1,1,1,0,0,E01005275,17.22,390000.0,7,39,46,1,0,0,0
24925963,Salford District,Manchester,53.51773000000001,-2.41055,Private room in house,2,1.0,1.0,35.0,1,1125,22,21,0,1,0,1,1,0,0,0,0,E01005710,28.833000000000002,215000.0,17,44,81,0,0,1,0
24903383,Bolton District,Manchester,53.59751,-2.43051,Private room in house,2,4.0,1.0,35.0,1,1125,179,115,0,1,1,1,0,0,0,1,0,E01004767,24.997,87000.0,23,51,81,0,0,1,0
38457057,Gorton South,Manchester,53.45219,-2.1781099999999998,Private room in house,2,1.0,1.0,20.0,1,30,112,8,1,1,1,1,0,0,0,0,0,E01005195,59.023,189950.0,17,23,50,0,0,1,0
24844278,Brooklands,Manchester,53.40416,-2.3111200000000003,Entire guest suite,2,1.0,1.0,41.0,2,7,51,91,1,1,0,1,1,1,1,1,1,E01005114,17.23,230000.0,14,49,51,1,0,0,0
24821677,Chorlton,Manchester,53.44198000000001,-2.27921,Entire apartment,2,1.0,1.0,60.0,2,28,143,41,0,1,1,1,1,1,1,0,0,E01005150,26.296999999999997,232500.0,4,37,52,1,0,0,0
46036968,City Centre,Manchester,53.48545,-2.23969,Entire serviced apartment,2,1.0,1.0,68.0,1,365,365,0,0,1,1,0,1,1,1,0,0,E01033664,26.430999999999997,195500.0,14,10,46,1,0,0,0
24818006,Tameside District,Manchester,53.492490000000004,-2.10086,Private room in house,2,1.0,1.0,35.0,1,1125,177,3,0,1,1,1,1,1,1,0,0,E01005960,43.708999999999996,128000.0,13,33,68,0,0,1,0
38538084,Salford District,Manchester,53.47492,-2.29346,Entire loft,2,1.0,1.0,81.0,1,1125,0,31,0,1,1,0,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
38540306,Salford District,Manchester,53.4739,-2.29316,Entire loft,2,1.0,1.0,92.0,1,1125,0,23,0,1,1,0,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
45882589,Bolton District,Manchester,53.563069999999996,-2.41407,Private room in house,2,1.0,1.0,36.0,1,1125,365,0,0,1,1,0,1,0,0,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
45871875,City Centre,Manchester,53.48011999999999,-2.2324200000000003,Entire serviced apartment,2,1.0,1.0,69.0,1,1125,131,0,0,1,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
45785701,Hulme,Manchester,53.469559999999994,-2.24474,Entire apartment,2,1.0,2.0,79.0,2,30,146,0,0,1,1,0,1,1,1,0,0,E01005212,28.495,168000.0,18,19,41,1,0,0,0
38588168,Bury District,Manchester,53.5931,-2.28021,Private room in house,2,1.0,1.0,45.0,2,1125,359,3,0,1,0,1,1,1,1,0,0,E01004959,41.70399999999999,92000.0,16,47,79,0,0,1,0
45809298,Salford District,Manchester,53.4845,-2.25277,Private room in apartment,2,1.0,1.0,38.0,1,60,160,0,0,1,1,1,0,1,1,0,0,E01032687,14.659,226500.0,13,17,49,0,0,1,0
38262424,Ancoats and Clayton,Manchester,53.48437,-2.1784,Private room in house,2,1.0,1.0,70.0,1,90,365,0,1,1,1,1,1,1,1,0,0,E01005092,63.131,95000.0,18,25,52,0,0,1,0
38288203,Ancoats and Clayton,Manchester,53.480309999999996,-2.22886,Private room in apartment,2,1.0,1.0,46.0,1,1125,89,28,0,1,1,1,1,1,1,0,0,E01033661,27.487,225000.0,17,13,33,0,0,1,0
38328129,Tameside District,Manchester,53.47891,-2.09552,Private room in apartment,2,1.0,1.0,20.0,1,1125,172,19,0,1,1,1,1,1,1,0,0,E01006016,61.615,101000.0,15,40,70,0,0,1,0
25378908,Gorton South,Manchester,53.45815,-2.17266,Private room in house,2,1.0,1.0,24.0,2,1125,90,164,0,1,0,1,1,0,0,0,0,E01005197,61.165,124000.0,20,25,51,0,0,1,0
25373052,Trafford District,Manchester,53.44967,-2.28171,Private room in house,2,1.0,1.0,40.0,2,1125,89,48,1,1,1,1,1,1,1,1,0,E01006146,15.442,300000.0,16,36,54,0,0,1,0
38541852,Salford District,Manchester,53.47394,-2.29186,Entire condominium,2,1.0,1.0,90.0,1,1125,0,9,0,1,1,0,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
38339382,Salford District,Manchester,53.48281,-2.26329,Entire condominium,2,1.0,1.0,60.0,2,364,90,10,0,0,1,0,0,1,1,0,0,E01032906,37.889,159750.0,16,21,50,1,0,0,0
38541346,Tameside District,Manchester,53.45111,-2.0823400000000003,Entire apartment,2,1.0,1.0,80.0,1,42,180,0,0,1,1,1,1,1,1,0,0,E01006040,47.581,110000.0,7,35,65,1,0,0,0
45874284,Salford District,Manchester,53.475559999999994,-2.2894099999999997,Entire serviced apartment,2,1.0,1.0,62.0,5,1125,329,0,0,1,1,1,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
38330000,Tameside District,Manchester,53.47748000000001,-2.095,Private room in condominium,2,1.0,1.0,20.0,1,1125,136,25,0,1,1,1,1,1,1,0,0,E01006010,41.338,116000.0,15,43,73,0,0,1,0
38540957,Salford District,Manchester,53.47493000000001,-2.29312,Entire apartment,2,1.0,1.0,107.0,1,1125,0,12,0,1,1,0,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
38335767,Bury District,Manchester,53.52415,-2.26658,Private room in bed and breakfast,2,1.0,1.0,95.0,1,1125,179,0,0,1,0,1,0,0,0,0,0,E01005043,10.469000000000001,322000.0,15,29,67,0,0,1,0
45876007,Salford District,Manchester,53.47362,-2.2654400000000003,Private room in apartment,2,1.0,1.0,47.0,1,1125,365,1,0,1,1,1,1,1,1,0,0,E01032917,24.807,156000.0,22,26,51,0,0,1,0
45881935,Bolton District,Manchester,53.56361999999999,-2.41255,Private room in house,2,1.0,1.0,40.0,1,1125,365,0,0,1,1,1,1,1,1,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
45882158,Bolton District,Manchester,53.563959999999994,-2.4125099999999997,Private room in house,2,1.0,1.0,40.0,1,1125,365,0,0,1,1,1,1,1,1,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
45882292,Bolton District,Manchester,53.56349,-2.41207,Private room in house,2,1.0,1.0,40.0,1,1125,365,0,0,1,1,1,1,0,0,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
45882404,Bolton District,Manchester,53.5619,-2.4140599999999997,Private room in house,2,1.0,1.0,40.0,1,1125,365,0,0,1,1,1,1,0,0,0,0,E01004812,44.707,80000.0,21,41,65,0,0,1,0
45491802,Bolton District,Manchester,53.579190000000004,-2.42579,Entire apartment,2,1.0,1.0,33.0,4,344,355,0,0,1,1,0,1,1,1,0,0,E01004817,37.614000000000004,75000.0,15,33,59,1,0,0,0
45477971,City Centre,Manchester,53.47435,-2.23989,Entire apartment,2,1.0,1.0,46.0,1,365,82,1,0,0,1,0,1,0,0,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
37678304,Wigan District,Manchester,53.55254,-2.62683,Private room in apartment,2,1.0,1.0,35.0,1,1125,88,3,1,1,1,0,1,1,1,0,0,E01006370,29.779,130000.0,11,17,75,0,0,1,0
45266895,Didsbury West,Manchester,53.42584,-2.2385,Entire guest suite,2,1.0,1.0,59.0,1,5,355,12,0,1,1,1,1,0,0,0,0,E01005076,20.262999999999998,205000.0,7,37,46,1,0,0,0
45269556,Chorlton,Manchester,53.438359999999996,-2.27687,Entire apartment,2,1.0,1.0,32.0,2,1125,221,4,0,1,1,0,1,1,1,0,0,E01005153,19.119,314000.0,8,43,58,1,0,0,0
45276379,City Centre,Manchester,53.47355,-2.23953,Entire apartment,2,1.0,1.0,33.0,1,365,343,2,0,1,1,0,1,0,0,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
39347515,Higher Blackley,Manchester,53.52656999999999,-2.23391,Private room in house,2,2.0,1.0,25.0,2,30,90,2,0,1,0,1,1,0,0,1,0,E01005104,46.04600000000001,124000.0,22,35,67,0,0,1,0
37618372,Chorlton,Manchester,53.436069999999994,-2.27902,Private room in house,2,1.0,1.0,40.0,1,45,179,3,0,1,1,0,1,1,1,0,0,E01005157,8.147,524250.0,14,44,57,0,0,1,0
26688458,Bolton District,Manchester,53.583980000000004,-2.46333,Private room in house,2,1.0,1.0,30.0,1,60,365,1,0,1,1,1,1,1,1,0,0,E01004843,7.239,181155.0,24,54,87,0,0,1,0
26659704,Baguley,Manchester,53.39669,-2.27225,Private room in house,2,1.0,1.0,50.0,1,30,180,17,1,1,0,1,1,0,0,0,0,E01005073,25.953000000000003,215000.0,22,29,32,0,0,1,0
45289084,Salford District,Manchester,53.497069999999994,-2.27448,Private room in house,2,1.0,1.0,50.0,1,1125,358,0,0,1,1,1,1,1,1,0,0,E01032919,39.575,200995.0,18,29,55,0,0,1,0
26649894,Northenden,Manchester,53.40955,-2.25667,Private room in townhouse,2,2.0,1.0,24.0,1,140,25,116,1,1,1,1,1,1,1,1,0,E01005268,21.139,195283.0,5,37,38,0,0,1,0
26636317,Trafford District,Manchester,53.450469999999996,-2.29493,Private room in house,2,1.0,1.0,40.0,1,1125,237,8,0,1,1,1,0,0,0,0,0,E01006142,20.107,245000.0,15,37,61,0,0,1,0
45291218,Ancoats and Clayton,Manchester,53.486309999999996,-2.2285,Entire serviced apartment,2,1.0,1.0,59.0,1,365,362,1,0,1,1,1,1,1,1,0,0,E01033651,21.186,189500.0,15,17,45,1,0,0,0
45295387,Ancoats and Clayton,Manchester,53.485859999999995,-2.2295700000000003,Entire serviced apartment,2,1.0,1.0,61.0,4,1125,364,0,0,1,1,1,1,1,1,0,0,E01033651,21.186,189500.0,15,17,45,1,0,0,0
39333475,Bury District,Manchester,53.54486,-2.29508,Private room in house,2,1.0,1.0,40.0,1,60,364,1,0,1,1,1,0,1,1,0,0,E01004986,23.851,178350.0,22,36,64,0,0,1,0
26588004,Trafford District,Manchester,53.451069999999994,-2.3046900000000003,Private room in townhouse,2,0.0,1.0,29.0,1,1125,363,3,0,0,0,0,0,0,0,0,0,E01006180,20.276,247500.0,8,35,58,0,0,1,0
39331747,Salford District,Manchester,53.483219999999996,-2.29641,Private room in townhouse,2,1.0,1.0,28.0,7,60,83,2,0,1,1,0,0,1,1,0,0,E01005654,39.559,155000.0,12,36,57,0,0,1,0
37677401,Wigan District,Manchester,53.55296,-2.62633,Private room in apartment,2,1.0,1.0,35.0,1,1125,0,6,1,1,1,0,1,1,1,0,0,E01006370,29.779,130000.0,11,17,75,0,0,1,0
26587761,Trafford District,Manchester,53.45264,-2.3065599999999997,Private room in townhouse,2,0.0,1.0,29.0,1,1125,362,1,0,0,0,0,0,0,0,0,0,E01006189,23.901999999999997,207500.0,13,31,61,0,0,1,0
37677904,Wigan District,Manchester,53.5526,-2.63511,Private room in house,2,1.0,1.0,40.0,1,1125,315,1,1,1,1,0,1,1,1,0,0,E01006375,19.912,170000.0,10,14,76,0,0,1,0
26520342,Salford District,Manchester,53.47375,-2.2885299999999997,Entire apartment,2,1.0,1.0,55.0,2,40,30,88,0,1,1,1,1,1,1,0,1,E01032914,26.057,117250.0,17,36,59,1,0,0,0
26493463,Levenshulme,Manchester,53.43808000000001,-2.18523,Private room in house,2,1.0,1.0,24.0,1,60,281,46,0,1,1,1,1,1,1,1,0,E01005215,28.715,198750.0,14,28,53,0,0,1,0
37677945,Wigan District,Manchester,53.55355,-2.6263400000000003,Private room in apartment,2,1.0,1.0,35.0,1,1125,112,0,1,1,1,0,1,1,1,0,0,E01006370,29.779,130000.0,11,17,75,0,0,1,0
39330354,Trafford District,Manchester,53.4603,-2.27137,Private room in house,2,1.0,1.0,88.0,1,1125,0,20,1,1,1,1,0,1,1,1,0,E01006185,39.552,90000.0,22,27,53,0,0,1,0
26874816,Gorton South,Manchester,53.4499,-2.18344,Private room in house,2,1.0,1.0,30.0,6,1125,365,27,0,1,1,1,1,1,1,0,0,E01005200,39.75,163750.0,17,27,55,0,0,1,0
45232600,Stockport District,Manchester,53.41845,-2.1148599999999997,Private room in house,2,1.0,1.0,37.0,1,7,270,0,0,1,1,1,1,1,1,1,0,E01005751,26.188000000000002,159000.0,25,33,65,0,0,1,0
37598397,Ancoats and Clayton,Manchester,53.48574,-2.2341,Room in boutique hotel,2,1.0,1.0,58.0,2,1125,270,13,0,1,0,0,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,0,0,1,0
39498342,Levenshulme,Manchester,53.44141,-2.2015,Shared room in house,2,2.0,1.0,22.0,4,120,297,0,1,1,1,1,0,1,1,0,0,E01005218,29.214000000000002,238000.0,18,23,41,0,0,0,1
39570090,Didsbury West,Manchester,53.424769999999995,-2.24027,Entire apartment,2,1.0,1.0,55.0,3,1125,296,17,1,1,1,1,1,1,1,0,0,E01005076,20.262999999999998,205000.0,7,37,46,1,0,0,0
37470814,Bolton District,Manchester,53.59616,-2.41687,Private room in house,2,1.0,1.0,36.0,1,1125,82,6,0,1,1,1,1,1,1,0,0,E01004929,36.343,137500.0,21,43,73,0,0,1,0
39521733,Chorlton Park,Manchester,53.423680000000004,-2.26619,Private room in house,2,1.0,1.0,12.0,2,21,115,5,1,1,1,1,0,1,1,0,0,E01005084,26.239,244998.0,16,48,53,0,0,1,0
37525503,Oldham District,Manchester,53.55113000000001,-2.00083,Entire guest suite,2,1.0,1.0,70.0,1,90,327,81,1,1,1,1,1,0,0,0,0,E01005411,10.166,178500.0,10,52,96,1,0,0,0
45182472,Wigan District,Manchester,53.54226,-2.63852,Entire apartment,2,1.0,1.0,69.0,2,1125,24,4,0,1,1,1,1,1,1,0,0,E01006349,21.139,104198.0,17,14,72,1,0,0,0
26987551,Oldham District,Manchester,53.537890000000004,-2.12879,Room in hotel,2,1.0,1.0,50.0,1,21,365,3,0,1,0,1,1,1,1,0,0,E01032921,56.555,104500.0,14,45,75,0,0,1,0
39520301,City Centre,Manchester,53.484590000000004,-2.23786,Entire apartment,2,1.0,1.0,54.0,1,1125,158,181,0,0,1,0,1,0,0,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
39498474,Levenshulme,Manchester,53.44246999999999,-2.20165,Shared room in house,2,2.0,1.0,22.0,4,120,297,2,1,1,1,1,0,1,1,0,0,E01005218,29.214000000000002,238000.0,18,23,41,0,0,0,1
26986158,Oldham District,Manchester,53.53614,-2.12854,Room in hotel,2,1.0,1.0,50.0,1,21,0,1,0,1,0,1,1,1,1,0,0,E01032921,56.555,104500.0,14,45,75,0,0,1,0
39427050,Higher Blackley,Manchester,53.524719999999995,-2.2354700000000003,Private room in house,2,1.0,1.0,30.0,2,30,90,1,0,1,0,1,1,0,0,0,0,E01005104,46.04600000000001,124000.0,22,35,67,0,0,1,0
26984353,Oldham District,Manchester,53.5372,-2.12711,Room in hotel,2,1.0,1.0,50.0,1,21,365,5,0,1,0,1,1,1,1,0,0,E01032921,56.555,104500.0,14,45,75,0,0,1,0
26977354,Salford District,Manchester,53.4954,-2.33699,Private room in house,2,1.0,1.0,45.0,1,7,81,5,1,1,0,1,0,0,0,0,0,E01005633,38.554,157750.0,16,39,77,0,0,1,0
39459080,Gorton South,Manchester,53.44986,-2.1887,Private room in house,2,1.0,1.0,26.0,2,1125,104,7,1,1,1,1,1,1,1,1,0,E01005194,46.403999999999996,110000.0,12,24,53,0,0,1,0
45197786,Trafford District,Manchester,53.44319,-2.31353,Private room in cottage,2,1.0,1.0,40.0,2,1125,233,0,1,1,1,1,0,1,1,1,1,E01006179,31.008000000000003,289000.0,10,39,63,0,0,1,0
36349803,Salford District,Manchester,53.44305,-2.42618,Private room in house,2,1.0,1.0,30.0,2,1125,169,2,0,1,1,1,1,1,1,1,1,E01005620,14.325999999999999,179995.0,27,40,69,0,0,1,0
39438236,Tameside District,Manchester,53.45008000000001,-2.11829,Entire house,2,1.0,1.0,33.0,1,1125,336,14,1,1,0,1,1,1,1,1,0,E01005986,27.119,160000.0,10,42,74,1,0,0,0
45201264,Tameside District,Manchester,53.50001999999999,-2.1111,Private room in house,2,1.0,1.0,30.0,1,1125,150,1,0,1,1,1,1,1,1,1,0,E01005958,39.313,120000.0,18,42,74,0,0,1,0
45230073,Salford District,Manchester,53.484730000000006,-2.26476,Entire serviced apartment,2,1.0,1.0,92.0,1,1125,319,0,1,1,1,0,1,1,1,0,0,E01032684,23.954,155000.0,21,23,58,1,0,0,0
39430100,Stockport District,Manchester,53.4256,-2.184,Entire guest suite,2,1.0,1.0,40.0,5,1125,112,0,1,1,1,1,1,1,1,0,0,E01005864,7.341,537500.0,19,25,51,1,0,0,0
45231826,Bury District,Manchester,53.560340000000004,-2.28766,Private room in house,2,1.0,1.0,15.0,1,1125,294,0,0,1,1,1,1,1,1,1,0,E01005055,7.881,180000.0,25,46,78,0,0,1,0
45309281,Salford District,Manchester,53.499359999999996,-2.2598599999999998,Private room in house,2,1.0,1.0,16.0,1,1125,297,1,0,1,1,1,0,1,1,0,0,E01005611,57.208999999999996,161000.0,21,27,60,0,0,1,0
45477194,City Centre,Manchester,53.4736,-2.2385099999999998,Entire apartment,2,1.0,1.0,41.0,1,365,346,0,0,1,1,0,1,0,0,0,0,E01005128,27.842,202500.0,12,10,34,1,0,0,0
37684969,Whalley Range,Manchester,53.43897,-2.2608900000000003,Private room in house,2,1.0,1.0,30.0,1,30,235,20,1,1,1,1,1,1,1,1,1,E01005300,24.590999999999998,312000.0,14,40,55,0,0,1,0
39062563,Salford District,Manchester,53.4817,-2.29632,Private room in house,2,1.0,1.0,29.0,2,1125,345,4,1,1,1,1,1,1,1,0,0,E01005723,50.409,156750.0,16,40,62,0,0,1,0
37881380,Trafford District,Manchester,53.45879,-2.26936,Private room in townhouse,2,1.0,1.0,30.0,1,90,86,19,0,1,1,1,1,1,1,0,0,E01006188,25.842,257000.0,19,32,56,0,0,1,0
26227493,Longsight,Manchester,53.45746,-2.19499,Private room in house,2,1.0,1.0,20.0,14,1125,300,10,1,1,1,1,0,0,0,0,0,E01005235,52.631,126500.0,9,29,59,0,0,1,0
37929584,Trafford District,Manchester,53.36415,-2.3075200000000002,Private room in house,2,1.0,1.0,60.0,1,3,88,3,0,1,0,1,1,0,0,0,0,E01006136,3.701,623500.0,19,31,29,0,0,1,0
39017104,City Centre,Manchester,53.47428000000001,-2.23984,Entire apartment,2,1.0,1.0,67.0,3,1125,90,5,0,1,1,0,1,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
26174171,Salford District,Manchester,53.49378000000001,-2.3369299999999997,Private room in house,2,1.0,1.0,55.0,1,7,81,19,1,1,0,1,1,0,0,0,0,E01005635,20.948,322500.0,13,30,72,0,0,1,0
26163348,Bolton District,Manchester,53.60181,-2.5395,Entire apartment,2,1.0,1.0,51.0,2,1125,48,137,1,1,1,1,1,1,1,0,0,E01004888,19.665,173500.0,11,64,99,1,0,0,0
45451221,Ancoats and Clayton,Manchester,53.48706,-2.2341,Entire apartment,2,1.0,1.0,72.0,1,31,229,1,0,1,1,0,1,0,0,0,0,E01033651,21.186,189500.0,15,17,45,1,0,0,0
37958322,Bolton District,Manchester,53.55891,-2.47304,Entire house,2,1.0,1.0,51.0,2,1125,276,32,1,1,1,1,1,1,1,1,1,E01004900,14.85,152000.0,23,51,83,1,0,0,0
39012729,Moston,Manchester,53.509069999999994,-2.19045,Private room in house,2,1.0,1.0,25.0,2,30,111,2,0,1,0,1,0,0,0,0,0,E01005225,52.35,107500.0,28,35,65,0,0,1,0
45454047,Salford District,Manchester,53.4964,-2.2610900000000003,Private room in guest suite,2,1.0,1.0,35.0,1,7,365,2,1,1,0,1,0,0,0,0,1,E01005609,44.558,180250.0,23,25,62,0,0,1,0
37960465,Levenshulme,Manchester,53.44249,-2.19388,Private room in house,2,1.0,1.0,24.0,1,7,53,18,1,1,0,1,1,1,1,0,0,E01005221,36.122,192500.0,13,20,47,0,0,1,0
37960671,Burnage,Manchester,53.43423000000001,-2.19785,Private room in house,2,1.0,1.0,40.0,2,7,87,0,0,1,1,1,0,1,1,0,0,E01005120,28.95,175000.0,18,31,35,0,0,1,0
26119215,Miles Platting and Newton Heath,Manchester,53.503,-2.18395,Private room in house,2,1.0,1.0,25.0,1,1125,365,8,0,1,1,1,1,1,1,1,1,E01005256,57.118,105500.0,17,26,60,0,0,1,0
37961839,Salford District,Manchester,53.50481,-2.26264,Private room in townhouse,2,3.0,1.0,19.0,10,1125,365,1,0,1,1,1,0,1,1,0,0,E01005615,49.298,195000.0,22,25,67,0,0,1,0
26072032,Ancoats and Clayton,Manchester,53.48775,-2.23385,Private room in apartment,2,1.0,1.0,50.0,1,30,24,56,1,1,1,1,1,1,1,0,1,E01033651,21.186,189500.0,15,17,45,0,0,1,0
37978760,Stockport District,Manchester,53.39784,-2.05598,Private room in bed and breakfast,2,1.0,1.0,70.0,1,14,364,0,0,1,0,1,1,0,0,0,0,E01005885,17.269000000000002,207500.0,5,39,73,0,0,1,0
45476903,Chorlton Park,Manchester,53.423669999999994,-2.24653,Private room in house,2,1.0,1.0,29.0,5,1125,328,0,0,1,1,1,1,1,1,0,0,E01005083,14.126,369950.0,8,41,44,0,0,1,0
37878382,Trafford District,Manchester,53.4573,-2.2696,Private room in townhouse,2,1.0,1.0,30.0,1,60,53,22,0,1,1,1,1,1,1,0,0,E01006113,22.193,325000.0,19,34,60,0,0,1,0
45407441,Salford District,Manchester,53.4893,-2.33003,Room in aparthotel,2,2.0,26.0,54.0,2,1125,348,1,0,1,1,1,1,1,1,0,0,E01005635,20.948,322500.0,13,30,72,0,0,1,0
39223374,Rusholme,Manchester,53.45309,-2.22388,Private room in house,2,1.0,1.0,19.0,2,1125,0,5,0,1,0,1,0,1,1,0,0,E01005288,45.133,154000.0,6,33,53,0,0,1,0
37696796,Salford District,Manchester,53.506,-2.28162,Private room in house,2,1.0,1.0,30.0,1,1125,4,14,1,1,1,1,1,1,1,0,0,E01005653,64.72399999999999,132500.0,19,32,71,0,0,1,0
